"ID"|"GRP"|"GNDR"|"PGM"|"YR"|"MO"|"age"|"dt"|"ind1"|"ind2"
23|"GRP4"|"NB"|"PGM3"|2011|9|33|2011-09-01|1272.64|58.23
23|"GRP4"|"NB"|"PGM3"|2011|10|33|2011-10-01|456.76|45.26
23|"GRP4"|"NB"|"PGM3"|2011|11|33|2011-11-01|128.16|52.44
23|"GRP4"|"NB"|"PGM3"|2011|12|33|2011-12-01|0.24|41.61
23|"GRP4"|"NB"|"PGM3"|2012|1|34|2012-01-01|2462.67|33.99
23|"GRP4"|"NB"|"PGM3"|2012|2|34|2012-02-01|4901.36|43.13
23|"GRP4"|"NB"|"PGM3"|2012|3|34|2012-03-01|7246.81|32.92
23|"GRP4"|"NB"|"PGM3"|2012|4|34|2012-04-01|9267.44|38.27
23|"GRP4"|"NB"|"PGM3"|2012|5|34|2012-05-01|10327.37|55.55
23|"GRP4"|"NB"|"PGM3"|2012|6|34|2012-06-01|9363.31|18.06
23|"GRP4"|"NB"|"PGM3"|2012|7|34|2012-07-01|6314.95|39.82
23|"GRP4"|"NB"|"PGM3"|2012|8|34|2012-08-01|3177.71|42.2
23|"GRP4"|"NB"|"PGM3"|2012|9|34|2012-09-01|1311.86|37.67
23|"GRP4"|"NB"|"PGM3"|2012|10|34|2012-10-01|470.84|65.89
23|"GRP4"|"NB"|"PGM3"|2012|11|34|2012-11-01|132.11|36.33
23|"GRP4"|"NB"|"PGM3"|2012|12|34|2012-12-01|0.24|38.6
24|"GRP2"|"F"|"PGM1"|2010|5|44|2010-05-01|1483.51|8.34
24|"GRP2"|"F"|"PGM1"|2010|6|44|2010-06-01|1345.02|7.4
25|"GRP1"|"NB"|"PGM2"|2011|9|24|2011-09-01|0|29.31
25|"GRP1"|"NB"|"PGM2"|2011|10|24|2011-10-01|0|27.7
25|"GRP1"|"NB"|"PGM2"|2011|11|24|2011-11-01|0|23.1
25|"GRP1"|"NB"|"PGM2"|2011|12|24|2011-12-01|0|29.96
25|"GRP1"|"NB"|"PGM2"|2012|1|25|2012-01-01|0|27.57
25|"GRP1"|"NB"|"PGM2"|2012|2|25|2012-02-01|0|31.38
25|"GRP1"|"NB"|"PGM2"|2012|3|25|2012-03-01|0|20.63
25|"GRP1"|"NB"|"PGM2"|2012|4|25|2012-04-01|0|30.95
25|"GRP1"|"NB"|"PGM2"|2012|5|25|2012-05-01|0|30.34
25|"GRP1"|"NB"|"PGM2"|2012|6|25|2012-06-01|0|25.59
25|"GRP1"|"NB"|"PGM2"|2012|7|25|2012-07-01|0|31.24
25|"GRP1"|"NB"|"PGM2"|2012|8|25|2012-08-01|0|35.62
25|"GRP1"|"NB"|"PGM2"|2012|9|25|2012-09-01|0|27.23
25|"GRP1"|"NB"|"PGM2"|2012|10|25|2012-10-01|0|26.22
25|"GRP1"|"NB"|"PGM2"|2012|11|25|2012-11-01|0|38.54
25|"GRP1"|"NB"|"PGM2"|2012|12|25|2012-12-01|0|35.13
25|"GRP1"|"NB"|"PGM2"|2013|1|26|2013-01-01|0|22.06
25|"GRP1"|"NB"|"PGM2"|2013|2|26|2013-02-01|0|27.93
25|"GRP1"|"NB"|"PGM2"|2013|3|26|2013-03-01|0|22.52
25|"GRP1"|"NB"|"PGM2"|2013|4|26|2013-04-01|0|28.32
25|"GRP1"|"NB"|"PGM2"|2013|5|26|2013-05-01|0|30.68
25|"GRP1"|"NB"|"PGM2"|2013|6|26|2013-06-01|0|35.98
25|"GRP1"|"NB"|"PGM2"|2013|7|26|2013-07-01|0|33.93
25|"GRP1"|"NB"|"PGM2"|2013|8|26|2013-08-01|0|21.76
25|"GRP1"|"NB"|"PGM2"|2013|9|26|2013-09-01|0|34.72
25|"GRP1"|"NB"|"PGM2"|2013|10|26|2013-10-01|0|18.28
26|"GRP3"|"NB"|"PGM3"|2013|6|37|2013-06-01|5097.27|55.84
26|"GRP3"|"NB"|"PGM3"|2013|7|37|2013-07-01|3437.79|49.92
26|"GRP3"|"NB"|"PGM3"|2013|8|37|2013-08-01|1729.91|34.16
26|"GRP3"|"NB"|"PGM3"|2013|9|37|2013-09-01|714.16|34.31
26|"GRP3"|"NB"|"PGM3"|2013|10|37|2013-10-01|256.32|48.86
26|"GRP4"|"NB"|"PGM3"|2013|11|37|2013-11-01|143.84|33.34
26|"GRP4"|"NB"|"PGM3"|2013|12|37|2013-12-01|0.27|53.61
27|"GRP4"|"NB"|"PGM2"|2012|1|32|2012-01-01|2317.8|31.46
27|"GRP4"|"NB"|"PGM2"|2012|2|32|2012-02-01|4613.04|39.77
27|"GRP4"|"NB"|"PGM2"|2012|3|32|2012-03-01|6820.53|27.03
27|"GRP4"|"NB"|"PGM2"|2012|4|32|2012-04-01|8722.29|42.93
27|"GRP4"|"NB"|"PGM2"|2012|5|32|2012-05-01|9719.88|36.71
27|"GRP4"|"NB"|"PGM2"|2012|6|32|2012-06-01|8812.53|39.79
27|"GRP4"|"NB"|"PGM2"|2012|7|32|2012-07-01|5943.49|26.69
27|"GRP4"|"NB"|"PGM2"|2012|8|32|2012-08-01|2990.78|25.38
27|"GRP4"|"NB"|"PGM2"|2012|9|32|2012-09-01|1234.69|28.97
27|"GRP4"|"NB"|"PGM2"|2012|10|32|2012-10-01|443.14|31.17
27|"GRP4"|"NB"|"PGM2"|2012|11|32|2012-11-01|124.34|36.46
27|"GRP4"|"NB"|"PGM2"|2012|12|32|2012-12-01|0.23|24.83
27|"GRP4"|"NB"|"PGM2"|2013|1|33|2013-01-01|2391.42|27.82
27|"GRP4"|"NB"|"PGM2"|2013|2|33|2013-02-01|4759.56|33.95
28|"GRP4"|"NB"|"PGM2"|2009|8|28|2009-08-01|2613.03|33.73
28|"GRP4"|"NB"|"PGM2"|2009|9|28|2009-09-01|1078.74|24.97
28|"GRP4"|"NB"|"PGM2"|2009|10|28|2009-10-01|387.17|20.55
28|"GRP4"|"NB"|"PGM2"|2009|11|28|2009-11-01|108.63|26.82
28|"GRP4"|"NB"|"PGM2"|2009|12|28|2009-12-01|0.2|34.55
28|"GRP4"|"NB"|"PGM2"|2010|1|29|2010-01-01|2098.42|36.38
28|"GRP4"|"NB"|"PGM2"|2010|2|29|2010-02-01|4176.41|33.51
28|"GRP4"|"NB"|"PGM2"|2010|3|29|2010-03-01|6174.96|36.41
28|"GRP4"|"NB"|"PGM2"|2010|4|29|2010-04-01|7896.72|28.82
28|"GRP4"|"NB"|"PGM2"|2010|5|29|2010-05-01|8799.89|23.75
28|"GRP4"|"NB"|"PGM2"|2010|6|29|2010-06-01|7978.41|28.77
28|"GRP4"|"NB"|"PGM2"|2010|7|29|2010-07-01|5380.93|36.22
28|"GRP4"|"NB"|"PGM2"|2010|8|29|2010-08-01|2707.7|33.31
28|"GRP4"|"NB"|"PGM2"|2010|9|29|2010-09-01|1117.83|22.13
28|"GRP4"|"NB"|"PGM2"|2010|10|29|2010-10-01|401.2|30.31
28|"GRP4"|"NB"|"PGM2"|2010|11|29|2010-11-01|112.57|26.9
28|"GRP2"|"NB"|"PGM2"|2010|12|29|2010-12-01|0.03|26.24
28|"GRP2"|"NB"|"PGM2"|2011|1|30|2011-01-01|361.98|23.18
28|"GRP2"|"NB"|"PGM2"|2011|2|30|2011-02-01|720.43|28.2
28|"GRP2"|"NB"|"PGM2"|2011|3|30|2011-03-01|1065.18|24.58
28|"GRP2"|"NB"|"PGM2"|2011|4|30|2011-04-01|1362.18|30.6
28|"GRP2"|"NB"|"PGM2"|2011|5|30|2011-05-01|1517.98|25.61
28|"GRP2"|"NB"|"PGM2"|2011|6|30|2011-06-01|1376.27|25.74
28|"GRP2"|"NB"|"PGM2"|2011|7|30|2011-07-01|928.21|28.05
28|"GRP2"|"NB"|"PGM2"|2011|8|30|2011-08-01|467.08|31.55
28|"GRP2"|"NB"|"PGM2"|2011|9|30|2011-09-01|192.82|18.97
28|"GRP2"|"NB"|"PGM2"|2011|10|30|2011-10-01|69.21|31.51
28|"GRP2"|"NB"|"PGM2"|2011|11|30|2011-11-01|19.42|45.3
28|"GRP2"|"NB"|"PGM2"|2011|12|30|2011-12-01|0.04|27.68
28|"GRP2"|"NB"|"PGM2"|2012|1|31|2012-01-01|374.23|28.3
28|"GRP2"|"NB"|"PGM2"|2012|2|31|2012-02-01|744.81|28.15
28|"GRP2"|"NB"|"PGM2"|2012|3|31|2012-03-01|1101.23|23.86
28|"GRP2"|"NB"|"PGM2"|2012|4|31|2012-04-01|1408.29|37.53
28|"GRP2"|"NB"|"PGM2"|2012|5|31|2012-05-01|1569.36|28.35
28|"GRP2"|"NB"|"PGM2"|2012|6|31|2012-06-01|1422.86|24.46
28|"GRP2"|"NB"|"PGM2"|2012|7|31|2012-07-01|959.63|20.66
28|"GRP2"|"NB"|"PGM2"|2012|8|31|2012-08-01|482.89|28.92
28|"GRP2"|"NB"|"PGM2"|2012|9|31|2012-09-01|199.35|25.49
28|"GRP2"|"NB"|"PGM2"|2012|10|31|2012-10-01|71.55|29.21
29|"GRP3"|"F"|"PGM3"|2011|7|44|2011-07-01|2722.74|28.3
29|"GRP3"|"F"|"PGM3"|2011|8|44|2011-08-01|1370.09|31.08
29|"GRP3"|"F"|"PGM3"|2011|9|44|2011-09-01|565.62|30.77
29|"GRP3"|"F"|"PGM3"|2011|10|44|2011-10-01|203.01|25.39
29|"GRP3"|"F"|"PGM3"|2011|11|44|2011-11-01|56.96|29.55
29|"GRP3"|"F"|"PGM3"|2011|12|44|2011-12-01|0.11|23.01
29|"GRP3"|"F"|"PGM3"|2012|1|45|2012-01-01|1086.47|21.67
29|"GRP3"|"F"|"PGM3"|2012|2|45|2012-02-01|2162.36|26.98
29|"GRP3"|"F"|"PGM3"|2012|3|45|2012-03-01|3197.12|22.9
29|"GRP3"|"F"|"PGM3"|2012|4|45|2012-04-01|4088.58|32.63
29|"GRP3"|"F"|"PGM3"|2012|5|45|2012-05-01|4556.19|22.93
29|"GRP3"|"F"|"PGM3"|2012|6|45|2012-06-01|4130.87|34.3
29|"GRP3"|"F"|"PGM3"|2012|7|45|2012-07-01|2786.01|30.73
29|"GRP3"|"F"|"PGM3"|2012|8|45|2012-08-01|1401.93|28.83
29|"GRP3"|"F"|"PGM3"|2012|9|45|2012-09-01|578.76|29.7
29|"GRP3"|"F"|"PGM3"|2012|10|45|2012-10-01|207.72|19.88
29|"GRP1"|"F"|"PGM3"|2012|11|45|2012-11-01|0|39.79
29|"GRP1"|"F"|"PGM3"|2012|12|45|2012-12-01|0|30.32
29|"GRP1"|"F"|"PGM3"|2013|1|46|2013-01-01|0|29.23
29|"GRP1"|"F"|"PGM3"|2013|2|46|2013-02-01|0|27.33
29|"GRP1"|"F"|"PGM3"|2013|3|46|2013-03-01|0|40.99
29|"GRP1"|"F"|"PGM3"|2013|4|46|2013-04-01|0|31.11
29|"GRP1"|"F"|"PGM3"|2013|5|46|2013-05-01|0|17.01
30|"GRP3"|"NB"|"PGM3"|2008|5|29|2008-05-01|4395.57|46.23
30|"GRP3"|"NB"|"PGM3"|2008|6|29|2008-06-01|3985.24|41.05
30|"GRP3"|"NB"|"PGM3"|2008|7|29|2008-07-01|2687.79|55.55
30|"GRP3"|"NB"|"PGM3"|2008|8|29|2008-08-01|1352.5|56.43
30|"GRP3"|"NB"|"PGM3"|2008|9|29|2008-09-01|558.36|44.01
30|"GRP3"|"NB"|"PGM3"|2008|10|29|2008-10-01|200.4|33.21
30|"GRP3"|"NB"|"PGM3"|2008|11|29|2008-11-01|56.23|44.03
30|"GRP3"|"NB"|"PGM3"|2008|12|29|2008-12-01|0.1|31.31
30|"GRP3"|"NB"|"PGM3"|2009|1|30|2009-01-01|1084.85|54.73
30|"GRP3"|"NB"|"PGM3"|2009|2|30|2009-02-01|2159.14|34.35
30|"GRP3"|"NB"|"PGM3"|2009|3|30|2009-03-01|3192.36|52.54
30|"GRP3"|"NB"|"PGM3"|2009|4|30|2009-04-01|4082.48|51.81
30|"GRP3"|"NB"|"PGM3"|2009|5|30|2009-05-01|4549.4|56.68
30|"GRP2"|"NB"|"PGM3"|2009|6|30|2009-06-01|1374.9|41.28
30|"GRP2"|"NB"|"PGM3"|2009|7|30|2009-07-01|927.29|50.62
30|"GRP2"|"NB"|"PGM3"|2009|8|30|2009-08-01|466.61|54.77
30|"GRP2"|"NB"|"PGM3"|2009|9|30|2009-09-01|192.63|45.33
30|"GRP2"|"NB"|"PGM3"|2009|10|30|2009-10-01|69.14|56.77
30|"GRP2"|"NB"|"PGM3"|2009|11|30|2009-11-01|19.4|37.34
30|"GRP2"|"NB"|"PGM3"|2009|12|30|2009-12-01|0.04|44.74
30|"GRP2"|"NB"|"PGM3"|2010|1|31|2010-01-01|373.86|36.21
30|"GRP2"|"NB"|"PGM3"|2010|2|31|2010-02-01|744.07|51.44
30|"GRP2"|"NB"|"PGM3"|2010|3|31|2010-03-01|1100.14|63.13
30|"GRP2"|"NB"|"PGM3"|2010|4|31|2010-04-01|1406.89|34.44
30|"GRP2"|"NB"|"PGM3"|2010|5|31|2010-05-01|1567.8|44.73
30|"GRP2"|"NB"|"PGM3"|2010|6|31|2010-06-01|1421.44|42.46
30|"GRP2"|"NB"|"PGM3"|2010|7|31|2010-07-01|958.67|42.91
30|"GRP2"|"NB"|"PGM3"|2010|8|31|2010-08-01|482.41|36.31
30|"GRP2"|"NB"|"PGM3"|2010|9|31|2010-09-01|199.15|44.93
30|"GRP2"|"NB"|"PGM3"|2010|10|31|2010-10-01|71.48|56.17
30|"GRP2"|"NB"|"PGM3"|2010|11|31|2010-11-01|20.06|48.86
30|"GRP2"|"NB"|"PGM3"|2010|12|31|2010-12-01|0.04|45.33
30|"GRP2"|"NB"|"PGM3"|2011|1|32|2011-01-01|386.11|44.08
30|"GRP2"|"NB"|"PGM3"|2011|2|32|2011-02-01|768.46|42.42
30|"GRP2"|"NB"|"PGM3"|2011|3|32|2011-03-01|1136.19|39.18
30|"GRP2"|"NB"|"PGM3"|2011|4|32|2011-04-01|1452.99|49.85
30|"GRP2"|"NB"|"PGM3"|2011|5|32|2011-05-01|1619.18|46.71
30|"GRP2"|"NB"|"PGM3"|2011|6|32|2011-06-01|1468.02|40.87
30|"GRP2"|"NB"|"PGM3"|2011|7|32|2011-07-01|990.09|47.42
30|"GRP2"|"NB"|"PGM3"|2011|8|32|2011-08-01|498.22|54.89
30|"GRP2"|"NB"|"PGM3"|2011|9|32|2011-09-01|205.68|42.88
30|"GRP2"|"NB"|"PGM3"|2011|10|32|2011-10-01|73.82|37.22
30|"GRP2"|"NB"|"PGM3"|2011|11|32|2011-11-01|20.71|38.92
30|"GRP2"|"NB"|"PGM3"|2011|12|32|2011-12-01|0.04|35.45
30|"GRP2"|"NB"|"PGM3"|2012|1|33|2012-01-01|398.37|44.3
30|"GRP2"|"NB"|"PGM3"|2012|2|33|2012-02-01|792.87|51.04
31|"GRP4"|"NB"|"PGM1"|2009|9|32|2009-09-01|1232.85|12.86
31|"GRP4"|"NB"|"PGM1"|2009|10|32|2009-10-01|442.48|13.32
31|"GRP4"|"NB"|"PGM1"|2009|11|32|2009-11-01|124.15|20.4
31|"GRP4"|"NB"|"PGM1"|2009|12|32|2009-12-01|0.23|12.31
31|"GRP4"|"NB"|"PGM1"|2010|1|33|2010-01-01|2387.86|15.14
31|"GRP4"|"NB"|"PGM1"|2010|2|33|2010-02-01|4752.47|15.61
31|"GRP4"|"NB"|"PGM1"|2010|3|33|2010-03-01|7026.68|10.79
31|"GRP4"|"NB"|"PGM1"|2010|4|33|2010-04-01|8985.93|14.95
31|"GRP4"|"NB"|"PGM1"|2010|5|33|2010-05-01|10013.66|10.99
31|"GRP4"|"NB"|"PGM1"|2010|6|33|2010-06-01|9078.88|14.36
31|"GRP4"|"NB"|"PGM1"|2010|7|33|2010-07-01|6123.13|20.35
31|"GRP4"|"NB"|"PGM1"|2010|8|33|2010-08-01|3081.18|7.88
31|"GRP4"|"NB"|"PGM1"|2010|9|33|2010-09-01|1272.01|15.63
31|"GRP4"|"NB"|"PGM1"|2010|10|33|2010-10-01|456.54|20.73
31|"GRP4"|"NB"|"PGM1"|2010|11|33|2010-11-01|128.09|13.18
31|"GRP4"|"NB"|"PGM1"|2010|12|33|2010-12-01|0.24|12.44
31|"GRP4"|"NB"|"PGM1"|2011|1|34|2011-01-01|2461.44|20.91
31|"GRP4"|"NB"|"PGM1"|2011|2|34|2011-02-01|4898.92|12.68
31|"GRP4"|"NB"|"PGM1"|2011|3|34|2011-03-01|7243.21|11.35
31|"GRP4"|"NB"|"PGM1"|2011|4|34|2011-04-01|9262.83|18.39
31|"GRP4"|"NB"|"PGM1"|2011|5|34|2011-05-01|10322.24|15.79
31|"GRP4"|"NB"|"PGM1"|2011|6|34|2011-06-01|9358.66|14.16
31|"GRP4"|"NB"|"PGM1"|2011|7|34|2011-07-01|6311.82|15.05
31|"GRP4"|"NB"|"PGM1"|2011|8|34|2011-08-01|3176.13|8.73
31|"GRP4"|"NB"|"PGM1"|2011|9|34|2011-09-01|1311.21|13.86
31|"GRP4"|"NB"|"PGM1"|2011|10|34|2011-10-01|470.61|16.84
31|"GRP4"|"NB"|"PGM1"|2011|11|34|2011-11-01|132.04|10.55
31|"GRP4"|"NB"|"PGM1"|2011|12|34|2011-12-01|0.24|18.67
31|"GRP4"|"NB"|"PGM1"|2012|1|35|2012-01-01|2535.1|18.2
31|"GRP4"|"NB"|"PGM1"|2012|2|35|2012-02-01|5045.51|13.59
31|"GRP4"|"NB"|"PGM1"|2012|3|35|2012-03-01|7459.95|12.03
31|"GRP4"|"NB"|"PGM1"|2012|4|35|2012-04-01|9540.01|16.36
31|"GRP4"|"NB"|"PGM1"|2012|5|35|2012-05-01|10631.12|9.15
31|"GRP4"|"NB"|"PGM1"|2012|6|35|2012-06-01|9638.7|17.14
31|"GRP4"|"NB"|"PGM1"|2012|7|35|2012-07-01|6500.69|16.03
31|"GRP4"|"NB"|"PGM1"|2012|8|35|2012-08-01|3271.17|16.25
31|"GRP4"|"NB"|"PGM1"|2012|9|35|2012-09-01|1350.44|14.17
31|"GRP4"|"NB"|"PGM1"|2012|10|35|2012-10-01|484.69|11.49
31|"GRP4"|"NB"|"PGM1"|2012|11|35|2012-11-01|135.99|11.78
31|"GRP4"|"NB"|"PGM1"|2012|12|35|2012-12-01|0.25|8.2
31|"GRP4"|"NB"|"PGM1"|2013|1|36|2013-01-01|2608.83|17.56
32|"GRP3"|"NB"|"PGM2"|2012|3|43|2012-03-01|4582.54|32.77
32|"GRP3"|"NB"|"PGM2"|2012|4|43|2012-04-01|5860.29|33.38
32|"GRP3"|"NB"|"PGM2"|2012|5|43|2012-05-01|6530.55|29.42
32|"GRP3"|"NB"|"PGM2"|2012|6|43|2012-06-01|5920.92|23.04
32|"GRP3"|"NB"|"PGM2"|2012|7|43|2012-07-01|3993.28|30.27
32|"GRP3"|"NB"|"PGM2"|2012|8|43|2012-08-01|2009.43|25.09
32|"GRP3"|"NB"|"PGM2"|2012|9|43|2012-09-01|829.56|24.55
32|"GRP3"|"NB"|"PGM2"|2012|10|43|2012-10-01|297.74|27.5
32|"GRP3"|"NB"|"PGM2"|2012|11|43|2012-11-01|83.54|26.29
33|"GRP4"|"M"|"PGM3"|2009|10|36|2009-10-01|165.93|5.42
33|"GRP4"|"M"|"PGM3"|2009|11|36|2009-11-01|46.56|14.74
33|"GRP4"|"M"|"PGM3"|2009|12|36|2009-12-01|0.09|14.96
33|"GRP4"|"M"|"PGM3"|2010|1|37|2010-01-01|892.43|14.27
33|"GRP4"|"M"|"PGM3"|2010|2|37|2010-02-01|1776.18|13.95
33|"GRP4"|"M"|"PGM3"|2010|3|37|2010-03-01|2626.13|10.13
33|"GRP4"|"M"|"PGM3"|2010|4|37|2010-04-01|3358.38|14.1
33|"GRP4"|"M"|"PGM3"|2010|5|37|2010-05-01|3742.48|24.22
33|"GRP4"|"M"|"PGM3"|2010|6|37|2010-06-01|3393.12|19.93
33|"GRP4"|"M"|"PGM3"|2010|7|37|2010-07-01|2288.44|14.63
33|"GRP4"|"M"|"PGM3"|2010|8|37|2010-08-01|1151.55|16.08
33|"GRP4"|"M"|"PGM3"|2010|9|37|2010-09-01|475.4|11.13
33|"GRP2"|"M"|"PGM3"|2010|10|37|2010-10-01|28.44|11.8
33|"GRP2"|"M"|"PGM3"|2010|11|37|2010-11-01|7.98|14.86
33|"GRP2"|"M"|"PGM3"|2010|12|37|2010-12-01|0.01|17.8
33|"GRP2"|"M"|"PGM3"|2011|1|38|2011-01-01|152.83|16.29
33|"GRP2"|"M"|"PGM3"|2011|2|38|2011-02-01|304.18|12.81
33|"GRP2"|"M"|"PGM3"|2011|3|38|2011-03-01|449.74|10.62
33|"GRP2"|"M"|"PGM3"|2011|4|38|2011-04-01|575.14|17.52
33|"GRP2"|"M"|"PGM3"|2011|5|38|2011-05-01|640.92|15.26
33|"GRP2"|"M"|"PGM3"|2011|6|38|2011-06-01|581.09|19.22
33|"GRP2"|"M"|"PGM3"|2011|7|38|2011-07-01|391.91|17.24
33|"GRP2"|"M"|"PGM3"|2011|8|38|2011-08-01|197.21|17.29
33|"GRP2"|"M"|"PGM3"|2011|9|38|2011-09-01|81.41|16.42
33|"GRP2"|"M"|"PGM3"|2011|10|38|2011-10-01|29.22|15.38
33|"GRP2"|"M"|"PGM3"|2011|11|38|2011-11-01|8.2|12.12
33|"GRP2"|"M"|"PGM3"|2011|12|38|2011-12-01|0.02|11.87
33|"GRP2"|"M"|"PGM3"|2012|1|39|2012-01-01|156.93|15.94
33|"GRP2"|"M"|"PGM3"|2012|2|39|2012-02-01|312.34|14.72
33|"GRP2"|"M"|"PGM3"|2012|3|39|2012-03-01|461.81|14.04
33|"GRP2"|"M"|"PGM3"|2012|4|39|2012-04-01|590.57|21.32
33|"GRP2"|"M"|"PGM3"|2012|5|39|2012-05-01|658.12|16.14
33|"GRP2"|"M"|"PGM3"|2012|6|39|2012-06-01|596.68|12.85
33|"GRP2"|"M"|"PGM3"|2012|7|39|2012-07-01|402.42|16.24
33|"GRP2"|"M"|"PGM3"|2012|8|39|2012-08-01|202.5|11.75
33|"GRP2"|"M"|"PGM3"|2012|9|39|2012-09-01|83.6|12.3
33|"GRP2"|"M"|"PGM3"|2012|10|39|2012-10-01|30|11.71
33|"GRP2"|"M"|"PGM3"|2012|11|39|2012-11-01|8.42|15.96
33|"GRP2"|"M"|"PGM3"|2012|12|39|2012-12-01|0.02|9.62
33|"GRP2"|"M"|"PGM3"|2013|1|40|2013-01-01|161.04|14.79
33|"GRP2"|"M"|"PGM3"|2013|2|40|2013-02-01|320.51|11.26
34|"GRP1"|"NB"|"PGM3"|2012|3|33|2012-03-01|0|42.28
34|"GRP1"|"NB"|"PGM3"|2012|4|33|2012-04-01|0|38.59
34|"GRP1"|"NB"|"PGM3"|2012|5|33|2012-05-01|0|32.58
34|"GRP1"|"NB"|"PGM3"|2012|6|33|2012-06-01|0|45.64
34|"GRP1"|"NB"|"PGM3"|2012|7|33|2012-07-01|0|40.42
34|"GRP1"|"NB"|"PGM3"|2012|8|33|2012-08-01|0|39.58
34|"GRP1"|"NB"|"PGM3"|2012|9|33|2012-09-01|0|42.65
34|"GRP1"|"NB"|"PGM3"|2012|10|33|2012-10-01|0|47.03
34|"GRP1"|"NB"|"PGM3"|2012|11|33|2012-11-01|0|47.5
34|"GRP1"|"NB"|"PGM3"|2012|12|33|2012-12-01|0|45.43
34|"GRP1"|"NB"|"PGM3"|2013|1|34|2013-01-01|0|48.11
34|"GRP1"|"NB"|"PGM3"|2013|2|34|2013-02-01|0|37.94
34|"GRP1"|"NB"|"PGM3"|2013|3|34|2013-03-01|0|44.22
34|"GRP1"|"NB"|"PGM3"|2013|4|34|2013-04-01|0|31.49
34|"GRP1"|"NB"|"PGM3"|2013|5|34|2013-05-01|0|30.77
34|"GRP1"|"NB"|"PGM3"|2013|6|34|2013-06-01|0|31.04
34|"GRP1"|"NB"|"PGM3"|2013|7|34|2013-07-01|0|33.42
34|"GRP1"|"NB"|"PGM3"|2013|8|34|2013-08-01|0|30.73
34|"GRP1"|"NB"|"PGM3"|2013|9|34|2013-09-01|0|48.16
34|"GRP1"|"NB"|"PGM3"|2013|10|34|2013-10-01|0|51.92
35|"GRP1"|"F"|"PGM3"|2010|6|33|2010-06-01|0|33.99
35|"GRP1"|"F"|"PGM3"|2010|7|33|2010-07-01|0|28.39
35|"GRP1"|"F"|"PGM3"|2010|8|33|2010-08-01|0|36.41
35|"GRP1"|"F"|"PGM3"|2010|9|33|2010-09-01|0|30.56
35|"GRP1"|"F"|"PGM3"|2010|10|33|2010-10-01|0|32.97
35|"GRP1"|"F"|"PGM3"|2010|11|33|2010-11-01|0|31.44
35|"GRP1"|"F"|"PGM3"|2010|12|33|2010-12-01|0|31.23
35|"GRP1"|"F"|"PGM3"|2011|1|34|2011-01-01|0|18.5
35|"GRP1"|"F"|"PGM3"|2011|2|34|2011-02-01|0|20.58
35|"GRP1"|"F"|"PGM3"|2011|3|34|2011-03-01|0|21.7
35|"GRP1"|"F"|"PGM3"|2011|4|34|2011-04-01|0|26.07
35|"GRP1"|"F"|"PGM3"|2011|5|34|2011-05-01|0|32.46
35|"GRP1"|"F"|"PGM3"|2011|6|34|2011-06-01|0|25.94
35|"GRP1"|"F"|"PGM3"|2011|7|34|2011-07-01|0|29.4
35|"GRP1"|"F"|"PGM3"|2011|8|34|2011-08-01|0|30.88
35|"GRP1"|"F"|"PGM3"|2011|9|34|2011-09-01|0|31.84
35|"GRP1"|"F"|"PGM3"|2011|10|34|2011-10-01|0|32.81
35|"GRP1"|"F"|"PGM3"|2011|11|34|2011-11-01|0|42.47
35|"GRP1"|"F"|"PGM3"|2011|12|34|2011-12-01|0|28.34
35|"GRP1"|"F"|"PGM3"|2012|1|35|2012-01-01|0|27.08
35|"GRP1"|"F"|"PGM3"|2012|2|35|2012-02-01|0|25.75
35|"GRP1"|"F"|"PGM3"|2012|3|35|2012-03-01|0|22.63
35|"GRP1"|"F"|"PGM3"|2012|4|35|2012-04-01|0|18.08
35|"GRP1"|"F"|"PGM3"|2012|5|35|2012-05-01|0|27.42
35|"GRP1"|"F"|"PGM3"|2012|6|35|2012-06-01|0|30.96
35|"GRP1"|"F"|"PGM3"|2012|7|35|2012-07-01|0|40.89
35|"GRP1"|"F"|"PGM3"|2012|8|35|2012-08-01|0|30.11
35|"GRP1"|"F"|"PGM3"|2012|9|35|2012-09-01|0|31.14
35|"GRP1"|"F"|"PGM3"|2012|10|35|2012-10-01|0|30.37
35|"GRP1"|"F"|"PGM3"|2012|11|35|2012-11-01|0|34.74
35|"GRP1"|"F"|"PGM3"|2012|12|35|2012-12-01|0|33.6
35|"GRP1"|"F"|"PGM3"|2013|1|36|2013-01-01|0|30.14
35|"GRP1"|"F"|"PGM3"|2013|2|36|2013-02-01|0|31.56
35|"GRP1"|"F"|"PGM3"|2013|3|36|2013-03-01|0|22.34
35|"GRP1"|"F"|"PGM3"|2013|4|36|2013-04-01|0|24.81
35|"GRP1"|"F"|"PGM3"|2013|5|36|2013-05-01|0|40.46
35|"GRP1"|"F"|"PGM3"|2013|6|36|2013-06-01|0|35.53
35|"GRP1"|"F"|"PGM3"|2013|7|36|2013-07-01|0|28.07
35|"GRP1"|"F"|"PGM3"|2013|8|36|2013-08-01|0|32.64
35|"GRP1"|"F"|"PGM3"|2013|9|36|2013-09-01|0|26.64
35|"GRP1"|"F"|"PGM3"|2013|10|36|2013-10-01|0|28.34
35|"GRP1"|"F"|"PGM3"|2013|11|36|2013-11-01|0|28.49
35|"GRP1"|"F"|"PGM3"|2013|12|36|2013-12-01|0|25.79
38|"GRP3"|"F"|"PGM1"|2008|3|32|2008-03-01|2268.99|10.41
